Dex,Pokemon,Primary Type,Secondary Type,Level,Rarity,Sky,Light,Time,Weather,Biomes (Wiki),Anti-Biomes (Wiki),Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase (Wiki),Anti-Moon Phase (Wiki),Presets,Gen #,Labels,Egg Groups,Spawn Weight,Context,Spawn ID,Species Archive,Spawn Directory,Species Directory
#0319,Sharpedo,Water,Dark,30-46,Common,MUST SEE,Any,Any,Any,Ocean,,,,,,,,Underwater,Gen 3,,Water_2,0.2,Submerged,sharpedo-1,generation3/sharpedo.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0492,Shaymin,Grass,-----,50-70,Ultra-Rare,Any,Any,Any,Any,Floral,,,,,,,,Natural,Gen 4,"Mythical, Legendary",Undiscovered,3,Grounded,shaymin-1,generation4/shaymin.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0292,Shedinja,Bug,Ghost,20-24,Common,Any,8 - 15,Night,Clear,"Forest, Jungle",Freezing,,,,,,,Natural,Gen 3,,Mineral,2,Grounded,shedinja-1,generation3/shedinja.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0090,Shellder,Water,-----,6-31,Common,MUST SEE,Any,Any,Any,"Cold Ocean, Frozen Ocean",,,,,,,,Underwater,Gen 1,,Water_3,9,Seafloor,shellder-1,generation1/shellder.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0090,Shellder,Water,-----,6-31,Common,MUST SEE,Any,Any,Any,Ocean,"Cold Ocean, Frozen Ocean",,,,,,,Underwater,Gen 1,,Water_3,5.4,Seafloor,shellder-2,generation1/shellder.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0422,Shellos West,Water,-----,15-20,Uncommon,MUST SEE,Any,Any,Any,Beach,,,,,,,,,Gen 4,,"Water_1, Amorphous",5.4,Grounded,shellos-west,generation4/shellos.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0410,Shieldon,Rock,Steel,10-35,Ultra-Rare,Any,8 - 15,Any,Any,Lush,,,,,,,,Natural,Gen 4,,Monster,9,Grounded,shieldon-1,generation4/shieldon.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0275,Shiftry,Grass,Dark,29-48,Common,Any,8 - 15,Any,Any,Forest,,,,,,,,"Natural, Treetop",Gen 3,,"Field, Grass",0.06,Grounded,shiftry-1,generation3/shiftry.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0756,Shiinotic,Grass,Fairy,24-41,Common,Any,Any,Any,Any,"Jungle, Magical, Mushroom",,,,,,,,Natural,Gen 7,,Grass,0.2,Grounded,shiinotic-1,generation7/shiinotic.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0756,Shiinotic,Grass,Fairy,24-41,Common,Any,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 7,,Grass,0.2,Grounded,shiinotic-2,generation7/shiinotic.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0756,Shiinotic,Grass,Fairy,24-41,Common,Any,Any,Any,Any,Nether: Fungus,,,,,,,,Natural,Gen 7,,Grass,1,Grounded,shiinotic-3,generation7/shiinotic.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0403,Shinx,Electric,-----,1-26,Uncommon,Any,8 - 15,Any,Any,"Desert, Savanna",,,,,,,,"Natural, Wild",Gen 4,,Field,9,Grounded,shinx-1,generation4/shinx.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0944,Shroodle,Poison,Normal,4-29,Common,Any,8 - 15,Night,Any,"Jungle, Tropical Island",,,,,,,,"Natural, Treetop, Wild",Gen 9,,Field,1.8,Grounded,shroodle-1,generation9/shroodle.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0285,Shroomish,Grass,-----,5-30,Common,Any,8 - 15,Any,Any,Forest,Freezing,,,,,,,Natural,Gen 3,,"Fairy, Grass",1.8,Grounded,shroomish-1,generation3/shroomish.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0285,Shroomish,Grass,-----,5-30,Common,Any,8 - 15,Any,Any,Mushroom,,,,,,,,Natural,Gen 3,,"Fairy, Grass",9,Grounded,shroomish-2,generation3/shroomish.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0213,Shuckle,Bug,Rock,16-51,Uncommon,Any,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 2,,Bug,6,Grounded,shuckle-1,generation2/shuckle.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0353,Shuppet,Ghost,-----,15-36,Common,CANNOT SEE,Any,Any,Any,Deep Dark,,,,,,,,,Gen 3,,Amorphous,2,Grounded,shuppet-1,generation3/shuppet.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0353,Shuppet,Ghost,-----,15-36,Rare,Any,Any,Night,Any,Overworld,,,,,,,,Natural,Gen 3,,Amorphous,2,Grounded,shuppet-2,generation3/shuppet.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0353,Shuppet,Ghost,-----,15-36,Common,Any,Any,Any,Any,Nether,,,,,,,,Natural,Gen 3,,Amorphous,1,Grounded,shuppet-3,generation3/shuppet.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0561,Sigilyph,Psychic,Flying,24-49,Rare,Any,8 - 15,Any,Any,Sandy,,,,,,,,"Natural, Ruins",Gen 5,,Flying,100,Grounded,sigilyph-1,generation5/sigilyph.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0561,Sigilyph,Psychic,Flying,24-49,Common,Any,8 - 15,Any,Any,Overworld,,Desert Well,,,,,,"Natural, Desert_Pyramid",Gen 5,,Flying,60,Grounded,sigilyph-2,generation5/sigilyph.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0561,Sigilyph,Psychic,Flying,24-49,Common,Any,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Jungle_Pyramid",Gen 5,,Flying,60,Grounded,sigilyph-3,generation5/sigilyph.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0561,Sigilyph,Psychic,Flying,24-49,Common,Any,8 - 15,Any,Any,Overworld,,,,,,,,Trail_Ruins,Gen 5,,Flying,60,Grounded,sigilyph-4,generation5/sigilyph.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0561,Sigilyph,Psychic,Flying,24-49,Uncommon,Any,Any,Any,Any,End,,,,,,,,"Natural, End_City",Gen 5,,Flying,6,Grounded,sigilyph-5,generation5/sigilyph.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0561,Sigilyph,Psychic,Flying,24-49,Common,Any,Any,Any,Any,Howling Constructs,,,Sempiternal Sanctums,,,,,,Gen 5,,Flying,6,Grounded,sigilyph-6,generation5/sigilyph.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0854,Sinistea,Ghost,-----,10-25,Uncommon,Any,Any,Any,Any,Spooky,,,,,,,,,Gen 8,,"Mineral, Amorphous",10,Grounded,sinistea-1,generation8/sinistea.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0854,Sinistea Antique,Ghost,-----,10-25,Uncommon,Any,Any,Any,Any,Spooky,,,,,,,,,Gen 8,,Undiscovered,0.05,Grounded,sinistea-antique-1,generation8/sinistea.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0865,Sirfetchd,Fighting,-----,33-51,Rare,Any,8 - 15,Any,Any,Forest,,,,,,,,"Natural, Wild",Gen 8,,"Flying, Field",1,Grounded,sirfetchd-1,generation8/sirfetchd.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0850,Sizzlipede,Fire,Bug,6-31,Common,Any,8 - 15,Any,Any,"Badlands, Volcanic",,,,,,,,"Natural, Wild",Gen 8,,Bug,5.4,Grounded,sizzlipede-1,generation8/sizzlipede.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0850,Sizzlipede,Fire,Bug,6-31,Common,Any,Any,Any,Any,Nether: Basalt,,,,,,,,"Natural, Wild",Gen 8,,Bug,5.4,Grounded,sizzlipede-2,generation8/sizzlipede.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0850,Sizzlipede,Fire,Bug,6-31,Common,Any,Any,Any,Any,Nether: Wasteland,,,,,,,,"Natural, Wild",Gen 8,,Bug,9,Grounded,sizzlipede-3,generation8/sizzlipede.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0227,Skarmory,Steel,Flying,22-47,Rare,Any,8 - 15,Day,Any,"Sandy, Sky",,,,,,,,"Natural, Wild",Gen 2,,Flying,10,Grounded,skarmory-1,generation2/skarmory.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0911,Skeledirge,Fire,Ghost,36-53,Ultra-Rare,Any,8 - 15,Any,Any,Badlands,,,,,,,,Natural,Gen 9,,Field,0.1,Grounded,skeledirge-1,generation9/skeledirge.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0911,Skeledirge,Fire,Ghost,36-53,Ultra-Rare,Any,Any,Any,Any,Nether: Wasteland,,,,,,,,Natural,Gen 9,,Field,0.1,Grounded,skeledirge-2,generation9/skeledirge.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0672,Skiddo,Grass,-----,5-20,Common,MUST SEE,Any,Any,Any,Hills,,,,,,,,,Gen 6,,Field,8,Grounded,skiddo-1,generation6/skiddo.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0188,Skiploom,Grass,Flying,18-34,Common,MUST SEE,Any,Day,Clear,Plains,,,,,,,,,Gen 2,,"Fairy, Grass",0.9,Grounded,skiploom-1,generation2/skiploom.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0300,Skitty,Normal,-----,8-35,Common,MUST SEE,Any,Any,Clear,Overworld,"Arid, Freezing",,,,,,,"Natural, Village",Gen 3,,"Field, Fairy",9,Grounded,skitty-1,generation3/skitty.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0300,Skitty,Normal,-----,4-29,Common,MUST SEE,Any,Any,Any,Arid,,,Village,,,,,"Natural, Urban",Gen 3,,"Field, Fairy",9,Grounded,skitty-2,generation3/skitty.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0300,Skitty,Normal,-----,4-29,Common,MUST SEE,Any,Any,Any,Floral,,,,,,,,Natural,Gen 3,,"Field, Fairy",9,Grounded,skitty-3,generation3/skitty.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0690,Skrelp,Poison,Water,7-32,Common,MUST SEE,Any,Any,Any,Ocean,,,,,Kelp Plant,,,Underwater,Gen 6,,"Water_1, Dragon",1.8,Submerged,skrelp-1,generation6/skrelp.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0435,Skuntank,Poison,Dark,20-55,Uncommon,MUST SEE,Any,Any,Any,Swamp,,,,,,,,Natural,Gen 4,,Field,8,Grounded,skuntank-1,generation4/skuntank.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0435,Skuntank,Poison,Dark,20-55,Uncommon,Any,Any,Any,Any,Toxic Heap,,,,,,,,,Gen 4,,Field,8,Grounded,skuntank-2,generation4/skuntank.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0705,Sliggoo,Dragon,-----,40-45,Rare,Any,8 - 15,Any,Rain,Swamp,,,,,,,,"Natural, Wild",Gen 6,Kalos Regional,Dragon,0.9,Grounded,sliggoo-1,generation6/sliggoo.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0705,Sliggoo,Dragon,-----,40-45,Ultra-Rare,Any,8 - 15,Any,Clear,Swamp,,,,,,,,"Natural, Wild",Gen 6,Kalos Regional,Dragon,0.9,Grounded,sliggoo-2,generation6/sliggoo.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0705,Sliggoo Hisuian,Steel,Dragon,40-45,Rare,Any,0 - 7,Any,Any,"Dripstone, Lush",,,,,,,,Natural,Gen 6,Kalos Regional,Dragon,0.9,Grounded,sliggoo-hisuian-3,generation6/sliggoo.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0705,Sliggoo Hisuian,Steel,Dragon,40-45,Ultra-Rare,Any,0 - 7,Any,Any,Overworld,,,,,Water,,,Natural,Gen 6,Kalos Regional,Dragon,0.9,Grounded,sliggoo-hisuian-4,generation6/sliggoo.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0988,Slither Wing,Bug,Fighting,50-70,Ultra-Rare,MUST SEE,Any,Any,Any,"Arid, Jungle, Badlands",,,,,,,,Natural,Gen 9,Paradox,Undiscovered,3,Grounded,slitherwing-1,generation9/slitherwing.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0988,Slither Wing,Bug,Fighting,50-70,Ultra-Rare,Any,Any,Any,Any,"Nether Crimson, Nether Jungle",,,,,,,,Natural,Gen 9,Paradox,Undiscovered,3,Grounded,slitherwing-2,generation9/slitherwing.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0988,Slither Wing,Bug,Fighting,50-70,Ultra-Rare,Any,Any,Any,Any,End,,,,,,,,Natural,Gen 9,Paradox,Undiscovered,3,Grounded,slitherwing-3,generation9/slitherwing.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0080,Slowbro,Water,Psychic,37-49,Common,Any,8 - 15,Any,Any,Beach,,,,,,,,Natural,Gen 1,Kanto Regional,"Monster, Water_1",0.54,Grounded,slowbro-1,generation1/slowbro.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0199,Slowking,Water,Psychic,37-49,Common,Any,8 - 15,Any,Any,Beach,,,,,,,,Natural,Gen 2,Johto Regional,"Monster, Water_1",0.06,Grounded,slowking-1,generation2/slowking.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0079,Slowpoke,Water,Psychic,7-32,Common,Any,8 - 15,Any,Any,Beach,,,,,,,,Natural,Gen 1,Kanto Regional,"Monster, Water_1",5.4,Grounded,slowpoke-1,generation1/slowpoke.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0079,Slowpoke,Water,Psychic,7-32,Common,Any,8 - 15,Any,Any,,,,,,,,,"Natural, River",Gen 1,Kanto Regional,"Monster, Water_1",6,Grounded,slowpoke-2,generation1/slowpoke.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0218,Slugma,Fire,-----,1-25,Common,Any,Any,Any,Any,"Nether: Basalt, Nether: Wasteland",,,,,,,,Natural,Gen 2,,Amorphous,5.4,Grounded,slugma-1,generation2/slugma.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0218,Slugma,Fire,-----,1-25,Common,Any,Any,Any,Any,"Nether, Volcanic",,,,,,,,Lava_Surface,Gen 2,,Amorphous,9,Surface,slugma-2,generation2/slugma.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0218,Slugma,Fire,-----,1-25,Common,Any,Any,Any,Any,Overworld,Volcanic,,,,,,,Lava_Surface,Gen 2,,Amorphous,1.8,Surface,slugma-3,generation2/slugma.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0218,Slugma,Fire,-----,1-25,Common,Any,Any,Any,Any,Volcanic,,,,,Lava,,,Natural,Gen 2,,Amorphous,9,Grounded,slugma-4,generation2/slugma.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0238,Smoochum,Ice,Psychic,6-31,Uncommon,Any,8 - 15,Any,Any,Freezing,,,,,,,,"Natural, Urban",Gen 2,Baby,Undiscovered,9,Grounded,smoochum-1,generation2/smoochum.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0238,Smoochum,Ice,Psychic,6-31,Uncommon,Any,8 - 15,Any,Any,Freezing,,,,,,,,"Natural, Village",Gen 2,Baby,Undiscovered,9,Grounded,smoochum-2,generation2/smoochum.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0215,Sneasel,Dark,Ice,18-43,Uncommon,Any,8 - 15,Any,Any,Taiga,,,,,,,,"Natural, Wild",Gen 2,Johto Regional,Field,9,Grounded,sneasel-1,generation2/sneasel.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0215,Sneasel Hisuian,Fighting,Poison,18-43,Uncommon,Any,8 - 15,Any,Any,Mountain,"Arid, Taiga",,,,,,,"Natural, Wild",Gen 2,Johto Regional,Field,9,Grounded,sneasel-hisuian-2,generation2/sneasel.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0903,Sneasler,Fighting,Poison,38-51,Uncommon,Any,8 - 15,Any,Any,Mountain,"Arid, Taiga",,,,,,,"Natural, Wild",Gen 8,,Field,1,Grounded,sneasler-1,generation8/sneasler.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0495,Snivy,Grass,-----,5-31,Ultra-Rare,Any,8 - 15,Any,Any,Jungle,,,,,,,,"Natural, Treetop",Gen 5,,"Field, Grass",9,Grounded,snivy-1,generation5/snivy.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0872,Snom,Ice,Bug,15-36,Common,Any,Any,Night,Any,Freezing,,,,,,,,Natural,Gen 8,,Bug,10,Grounded,snom-1,generation8/snom.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0143,Snorlax,Normal,-----,34-54,Rare,Any,8 - 15,Any,Any,"Forest, Hills",,,,,,,,Natural,Gen 1,,Monster,1,Grounded,snorlax-1,generation1/snorlax.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0361,Snorunt,Ice,-----,8-25,Uncommon,Any,Any,Any,Any,Cold,,,,,,,,Natural,Gen 3,,"Fairy, Mineral",3,Grounded,snorunt-1,generation3/snorunt.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0361,Snorunt,Ice,-----,10-32,Rare,Any,Any,Any,Any,Cold,,,,,,,,Natural,Gen 3,,"Fairy, Mineral",3,Grounded,snorunt-2,generation3/snorunt.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0361,Snorunt,Ice,-----,4-25,Common,Any,Any,Any,Any,Freezing,,,,,,,,Natural,Gen 3,,"Fairy, Mineral",2,Grounded,snorunt-3,generation3/snorunt.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0361,Snorunt,Ice,-----,15-43,Rare,Any,Any,Any,Any,Freezing,,,,,,,,Natural,Gen 3,,"Fairy, Mineral",2,Grounded,snorunt-4,generation3/snorunt.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0209,Snubbull,Fairy,-----,5-30,Common,Any,8 - 15,Any,Any,Overworld,Freezing,,,,,,,"Natural, Urban",Gen 2,,"Field, Fairy",5.4,Grounded,snubbull-1,generation2/snubbull.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0209,Snubbull,Fairy,-----,5-30,Common,Any,8 - 15,Any,Any,Overworld,Freezing,,,,,,,"Natural, Village",Gen 2,,"Field, Fairy",5.4,Grounded,snubbull-2,generation2/snubbull.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0209,Snubbull,Fairy,-----,5-30,Common,CANNOT SEE,Any,Any,Any,Overworld,,,,,,,,Mansion,Gen 2,,"Field, Fairy",5.4,Grounded,snubbull-3,generation2/snubbull.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0816,Sobble,Water,-----,5-31,Ultra-Rare,Any,8 - 15,Any,Any,,,,,,,,,"Natural, Freshwater",Gen 8,,"Water_1, Field",9,Grounded,sobble-1,generation8/sobble.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0816,Sobble,Water,-----,5-31,Ultra-Rare,MUST SEE,Any,Any,Any,,,,,,,,,"Freshwater, Underwater",Gen 8,,"Water_1, Field",9,Submerged,sobble-2,generation8/sobble.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0791,Solgaleo,Psychic,Steel,50-70,Ultra-Rare,MUST SEE,Any,Morning,Any,"Badlands, Savanna",,,,,,,,,Gen 7,Legendary,Undiscovered,1,Grounded,solgaleo-1,generation7/solgaleo.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0791,Solgaleo,Psychic,Steel,50-70,Ultra-Rare,Any,Any,Any,Any,End,,,,,,,,,Gen 7,Legendary,Undiscovered,1,Grounded,solgaleo-2,generation7/solgaleo.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0577,Solosis,Psychic,-----,5-35,Rare,MUST SEE,Any,Day,Any,Magical,,,,,,,,Natural,Gen 5,,Amorphous,9,Grounded,solosis-1,generation5/solosis.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0577,Solosis,Psychic,-----,5-35,Rare,Any,Any,Any,Any,Toxic Heap,,,,,,,,,Gen 5,,Amorphous,9,Grounded,solosis-2,generation5/solosis.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0338,Solrock,Rock,Psychic,21-46,Uncommon,Any,8 - 15,Day,Any,Dripstone,,,,,,,,Natural,Gen 3,,Mineral,10,Grounded,solrock-1,generation3/solrock.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0338,Solrock,Rock,Psychic,21-46,Common,Any,0 - 7,Any,Any,Dripstone,,,,,,,,Natural,Gen 3,,Mineral,10,Grounded,solrock-2,generation3/solrock.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0338,Solrock,Rock,Psychic,21-46,Uncommon,Any,8 - 15,Day,Any,Mountain,,,,,,,,Natural,Gen 3,,Mineral,2,Grounded,solrock-3,generation3/solrock.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0021,Spearow,Normal,Flying,1-26,Common,Any,8 - 15,Day,Any,"Badlands, Savanna, Sky",,,,,,,,"Natural, Treetop",Gen 1,,Flying,9,Grounded,spearow-1,generation1/spearow.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0897,Spectrier,Ghost,-----,50-70,Ultra-Rare,Any,Any,Any,Any,Spooky,,,,,,,,Natural,Gen 8,Legendary,Undiscovered,1,Grounded,spectrier-1,generation8/spectrier.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0665,Spewpa,Bug,-----,9-21,Common,Any,8 - 15,Any,Any,"Floral, Plains, Savanna",,,,,,,,"Natural, Foliage",Gen 6,,Bug,3,Grounded,spewpa-1,generation6/spewpa.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0665,Spewpa,Bug,-----,9-21,Common,Any,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Bug,2,Grounded,spewpa-2,generation6/spewpa.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0167,Spinarak,Bug,Poison,1-25,Common,Any,8 - 15,Night,Clear,"Forest, Jungle, Spooky",Freezing,,,,,,,"Natural, Treetop",Gen 2,,Bug,5.4,Grounded,spinarak-1,generation2/spinarak.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0167,Spinarak,Bug,Poison,1-25,Common,Any,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 2,,Bug,1.8,Grounded,spinarak-2,generation2/spinarak.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0167,Spinarak,Bug,Poison,1-25,Common,CANNOT SEE,Any,Any,Any,Overworld,Deep Dark,,,,,,,Derelict,Gen 2,,Bug,5.4,Grounded,spinarak-3,generation2/spinarak.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0167,Spinarak,Bug,Poison,1-25,Common,Any,0 - 7,Any,Any,,,,,,,,,"Webs, Natural",Gen 2,,Bug,9,Grounded,spinarak-4,generation2/spinarak.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0167,Spinarak,Bug,Poison,1-25,Common,CANNOT SEE,Any,Any,Any,Overworld,,,,,Cobweb,,,Mansion,Gen 2,,Bug,9,Grounded,spinarak-5,generation2/spinarak.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
